<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.19	20:00:00	1.27221	1.27266	1.27179	1.27208	5039	0	1
2024.03.20	00:00:00	1.27209	1.27229	1.27101	1.27201	6911	0	1
2024.03.20	04:00:00	1.27202	1.27246	1.27117	1.27135	6095	0	1
2024.03.20	08:00:00	1.27120	1.27297	1.26868	1.26946	12074	0	1
2024.03.20	12:00:00	1.26946	1.27096	1.26843	1.27046	10328	0	1
2024.03.20	16:00:00	1.27045	1.27798	1.27044	1.27788	24522	0	1
2024.03.20	20:00:00	1.27793	1.27930	1.27662	1.27930	12275	0	1
2024.03.21	00:00:00	1.27929	1.28023	1.27885	1.27950	11096	0	1
2024.03.21	04:00:00	1.27949	1.27979	1.27878	1.27939	7513	0	1
2024.03.21	08:00:00	1.27940	1.28030	1.27619	1.27661	17101	0	1
2024.03.21	12:00:00	1.27660	1.27678	1.26901	1.27020	22389	0	1
2024.03.21	16:00:00	1.27021	1.27021	1.26531	1.26579	13912	0	1
2024.03.21	20:00:00	1.26582	1.26608	1.26505	1.26574	3944	0	1
2024.03.22	00:00:00	1.26574	1.26749	1.26384	1.26396	9629	0	1
2024.03.22	04:00:00	1.26396	1.26450	1.26237	1.26243	8607	0	1
2024.03.22	08:00:00	1.26243	1.26303	1.25750	1.25832	12858	0	1
2024.03.22	12:00:00	1.25832	1.26236	1.25766	1.26059	15054	0	1
2024.03.22	16:00:00	1.26058	1.26072	1.25872	1.25915	9579	0	1
2024.03.22	20:00:00	1.25916	1.26008	1.25858	1.26001	2277	0	1
2024.03.24	20:00:00	1.25960	1.26018	1.25884	1.25970	1296	0	1
2024.03.25	00:00:00	1.25969	1.26168	1.25915	1.26153	7576	0	1
2024.03.25	04:00:00	1.26153	1.26154	1.26041	1.26065	5642	0	1
2024.03.25	08:00:00	1.26065	1.26265	1.25950	1.26253	9453	0	1
2024.03.25	12:00:00	1.26253	1.26521	1.26226	1.26467	9307	0	1
2024.03.25	16:00:00	1.26467	1.26483	1.26349	1.26379	7098	0	1
2024.03.25	20:00:00	1.26380	1.26402	1.26332	1.26363	2869	0	1
2024.03.26	00:00:00	1.26364	1.26471	1.26342	1.26408	6179	0	1
2024.03.26	04:00:00	1.26408	1.26588	1.26357	1.26543	5164	0	1
2024.03.26	08:00:00	1.26542	1.26678	1.26401	1.26566	9670	0	1
2024.03.26	12:00:00	1.26565	1.26625	1.26238	1.26328	12633	0	1
2024.03.26	16:00:00	1.26329	1.26384	1.26217	1.26274	9574	0	1
2024.03.26	20:00:00	1.26274	1.26325	1.26224	1.26278	3106	0	1
2024.03.27	00:00:00	1.26278	1.26287	1.26114	1.26136	5757	0	1
2024.03.27	04:00:00	1.26135	1.26208	1.26086	1.26202	6533	0	1
2024.03.27	08:00:00	1.26202	1.26376	1.26158	1.26330	11377	0	1
2024.03.27	12:00:00	1.26330	1.26383	1.26053	1.26220	11144	0	1
2024.03.27	16:00:00	1.26220	1.26344	1.26202	1.26323	9535	0	1
2024.03.27	20:00:00	1.26326	1.26407	1.26140	1.26164	4372	0	1
2024.03.28	00:00:00	1.26164	1.26349	1.26107	1.26298	7899	0	1
2024.03.28	04:00:00	1.26298	1.26366	1.26234	1.26284	5231	0	1
2024.03.28	08:00:00	1.26284	1.26285	1.25856	1.26143	9924	0	1
2024.03.28	12:00:00	1.26142	1.26542	1.26112	1.26354	14247	0	1
2024.03.28	16:00:00	1.26354	1.26449	1.26154	1.26219	11931	0	1
2024.03.28	20:00:00	1.26218	1.26276	1.26176	1.26231	4201	0	1
2024.03.29	00:00:00	1.26231	1.26305	1.26155	1.26186	5525	0	3
2024.03.29	04:00:00	1.26186	1.26244	1.26161	1.26182	1759	0	1
2024.03.29	08:00:00	1.26183	1.26264	1.26119	1.26138	2057	0	1
2024.03.29	12:00:00	1.26138	1.26445	1.26094	1.26375	3622	0	1
2024.03.29	16:00:00	1.26375	1.26378	1.26160	1.26172	1882	0	1
2024.03.29	20:00:00	1.26172	1.26235	1.26144	1.26233	1424	0	8
2024.03.31	20:00:00	1.26185	1.26419	1.26185	1.26256	2035	0	1
2024.04.01	00:00:00	1.26256	1.26417	1.26244	1.26300	8470	0	1
2024.04.01	04:00:00	1.26300	1.26352	1.26223	1.26266	5305	0	1
2024.04.01	08:00:00	1.26267	1.26317	1.26088	1.26113	5330	0	1
2024.04.01	12:00:00	1.26113	1.26167	1.25582	1.25620	13719	0	1
2024.04.01	16:00:00	1.25620	1.25635	1.25395	1.25422	6982	0	1
2024.04.01	20:00:00	1.25422	1.25532	1.25420	1.25478	3780	0	1
2024.04.02	00:00:00	1.25478	1.25492	1.25406	1.25466	7977	0	1
2024.04.02	04:00:00	1.25466	1.25490	1.25392	1.25489	5943	0	1
2024.04.02	08:00:00	1.25489	1.25735	1.25473	1.25672	10390	0	1
2024.04.02	12:00:00	1.25671	1.25764	1.25522	1.25657	15815	0	2
2024.04.02	16:00:00	1.25658	1.25774	1.25640	1.25686	8689	0	2
2024.04.02	20:00:00	1.25688	1.25808	1.25666	1.25746	2690	0	3
2024.04.03	00:00:00	1.25745	1.25767	1.25668	1.25727	5299	0	3
2024.04.03	04:00:00	1.25728	1.25827	1.25698	1.25739	5561	0	3
2024.04.03	08:00:00	1.25740	1.25880	1.25623	1.25766	9247	0	2
2024.04.03	12:00:00	1.25765	1.26247	1.25673	1.26187	18468	0	2
2024.04.03	16:00:00	1.26189	1.26553	1.26156	1.26529	12111	0	2
2024.04.03	20:00:00	1.26528	1.26540	1.26452	1.26531	3110	0	3
2024.04.04	00:00:00	1.26530	1.26562	1.26444	1.26502	5159	0	3
2024.04.04	04:00:00	1.26503	1.26610	1.26490	1.26532	4815	0	2
2024.04.04	08:00:00	1.26533	1.26692	1.26512	1.26608	9049	0	2
2024.04.04	12:00:00	1.26609	1.26833	1.26476	1.26682	12407	0	3
2024.04.04	16:00:00	1.26680	1.26727	1.26447	1.26504	8641	0	3
2024.04.04	20:00:00	1.26507	1.26518	1.26351	1.26407	8803	0	2
2024.04.05	00:00:00	1.26407	1.26485	1.26212	1.26244	8505	0	3
2024.04.05	04:00:00	1.26245	1.26279	1.26143	1.26215	6155	0	3
2024.04.05	08:00:00	1.26213	1.26406	1.26188	1.26332	12733	0	1
2024.04.05	12:00:00	1.26333	1.26445	1.25740	1.26149	24647	0	1
2024.04.05	16:00:00	1.26145	1.26407	1.26094	1.26346	11614	0	1
2024.04.05	20:00:00	1.26346	1.26387	1.26312	1.26363	2445	0	1
2024.04.07	20:00:00	1.26238	1.26352	1.26208	1.26219	1503	0	2
2024.04.08	00:00:00	1.26215	1.26393	1.26148	1.26372	9250	0	1
2024.04.08	04:00:00	1.26371	1.26395	1.26239	1.26316	9121	0	1
2024.04.08	08:00:00	1.26316	1.26357	1.26155	1.26334	10242	0	1
2024.04.08	12:00:00	1.26331	1.26514	1.26132	1.26463	15834	0	1
2024.04.08	16:00:00	1.26464	1.26636	1.26423	1.26569	9049	0	1
2024.04.08	20:00:00	1.26568	1.26593	1.26464	1.26562	3802	0	1
2024.04.09	00:00:00	1.26561	1.26613	1.26521	1.26556	7303	0	1
2024.04.09	04:00:00	1.26555	1.26641	1.26523	1.26540	6234	0	4
2024.04.09	08:00:00	1.26539	1.26901	1.26486	1.26854	8623	0	1
2024.04.09	12:00:00	1.26854	1.27091	1.26732	1.26746	18307	0	1
2024.04.09	16:00:00	1.26744	1.26784	1.26637	1.26701	10989	0	1
2024.04.09	20:00:00	1.26698	1.26796	1.26630	1.26757	4259	0	1
2024.04.10	00:00:00	1.26757	1.26786	1.26684	1.26767	4253	0	1
2024.04.10	04:00:00	1.26767	1.26834	1.26728	1.26819	6209	0	1
2024.04.10	08:00:00	1.26818	1.27043	1.26758	1.26990	8139	0	1
2024.04.10	12:00:00	1.26989	1.27079	1.25593	1.25657	33953	0	1
2024.04.10	16:00:00	1.25655	1.25663	1.25205	1.25268	22146	0	1
2024.04.10	20:00:00	1.25267	1.25434	1.25262	1.25387	5046	0	1
2024.04.11	00:00:00	1.25387	1.25462	1.25323	1.25447	9352	0	1
2024.04.11	04:00:00	1.25445	1.25492	1.25324	1.25347	7829	0	1
2024.04.11	08:00:00	1.25347	1.25694	1.25299	1.25396	18747	0	1
2024.04.11	12:00:00	1.25396	1.25784	1.25130	1.25189	30967	0	1
2024.04.11	16:00:00	1.25190	1.25636	1.25105	1.25528	17377	0	1
2024.04.11	20:00:00	1.25525	1.25615	1.25515	1.25551	3777	0	1
2024.04.12	00:00:00	1.25551	1.25587	1.25495	1.25569	6863	0	1
2024.04.12	04:00:00	1.25569	1.25570	1.25126	1.25157	8446	0	1
2024.04.12	08:00:00	1.25157	1.25224	1.24685	1.24702	15762	0	1
2024.04.12	12:00:00	1.24701	1.24774	1.24264	1.24348	26452	0	1
2024.04.12	16:00:00	1.24347	1.24619	1.24331	1.24444	21663	0	1
2024.04.12	20:00:00	1.24441	1.24524	1.24426	1.24504	4109	0	1
2024.04.14	20:00:00	1.24382	1.24626	1.24334	1.24593	2919	0	2
2024.04.15	00:00:00	1.24595	1.24648	1.24405	1.24598	10911	0	2
2024.04.15	04:00:00	1.24599	1.24773	1.24548	1.24722	12362	0	3
2024.04.15	08:00:00	1.24721	1.24961	1.24613	1.24923	16775	0	1
2024.04.15	12:00:00	1.24924	1.24984	1.24447	1.24504	28308	0	1
2024.04.15	16:00:00	1.24505	1.24682	1.24381	1.24429	19515	0	1
2024.04.15	20:00:00	1.24426	1.24495	1.24356	1.24481	6707	0	1
2024.04.16	00:00:00	1.24480	1.24493	1.24206	1.24249	11313	0	1
2024.04.16	04:00:00	1.24249	1.24467	1.24085	1.24308	12526	0	1
2024.04.16	08:00:00	1.24308	1.24555	1.24308	1.24461	13560	0	1
2024.04.16	12:00:00	1.24460	1.24718	1.24374	1.24420	25536	0	1
2024.04.16	16:00:00	1.24419	1.24508	1.24054	1.24389	26837	0	1
2024.04.16	20:00:00	1.24389	1.24413	1.24233	1.24296	7000	0	1
2024.04.17	00:00:00	1.24297	1.24395	1.24249	1.24371	9621	0	1
2024.04.17	04:00:00	1.24371	1.24788	1.24167	1.24735	11101	0	1
2024.04.17	08:00:00	1.24735	1.24818	1.24502	1.24541	15192	0	1
2024.04.17	12:00:00	1.24540	1.24691	1.24458	1.24497	20740	0	1
2024.04.17	16:00:00	1.24498	1.24650	1.24240	1.24515	23921	0	1
2024.04.17	20:00:00	1.24514	1.24582	1.24458	1.24556	7921	0	1
2024.04.18	00:00:00	1.24557	1.24697	1.24475	1.24669	9003	0	1
2024.04.18	04:00:00	1.24669	1.24840	1.24637	1.24716	7841	0	1
2024.04.18	08:00:00	1.24714	1.24800	1.24623	1.24774	13075	0	1
2024.04.18	12:00:00	1.24771	1.24820	1.24359	1.24431	26418	0	1
2024.04.18	16:00:00	1.24432	1.24666	1.24334	1.24363	16452	0	1
2024.04.18	20:00:00	1.24361	1.24429	1.24329	1.24329	4064	0	1
2024.04.19	00:00:00	1.24329	1.24372	1.23888	1.23955	22462	0	1
2024.04.19	04:00:00	1.23955	1.24338	1.23929	1.24307	19714	0	1
2024.04.19	08:00:00	1.24312	1.24559	1.24312	1.24356	21913	0	1
2024.04.19	12:00:00	1.24354	1.24680	1.24298	1.24342	22231	0	1
2024.04.19	16:00:00	1.24340	1.24379	1.23667	1.23691	18305	0	1
2024.04.19	20:00:00	1.23692	1.23755	1.23672	1.23714	4896	0	1
2024.04.21	20:00:00	1.23710	1.23767	1.23653	1.23721	1529	0	1
2024.04.22	00:00:00	1.23716	1.23923	1.23716	1.23837	11095	0	1
2024.04.22	04:00:00	1.23832	1.23899	1.23752	1.23787	7432	0	1
2024.04.22	08:00:00	1.23787	1.23851	1.23233	1.23245	13456	0	1
2024.04.22	12:00:00	1.23244	1.23345	1.22992	1.23311	16473	0	1
2024.04.22	16:00:00	1.23311	1.23617	1.23251	1.23593	9415	0	1
2024.04.22	20:00:00	1.23593	1.23593	1.23447	1.23506	3543	0	1
2024.04.23	00:00:00	1.23505	1.23585	1.23472	1.23544	8066	0	1
2024.04.23	04:00:00	1.23543	1.23557	1.23317	1.23437	8435	0	1
2024.04.23	08:00:00	1.23437	1.23883	1.23363	1.23507	17160	0	1
2024.04.23	12:00:00	1.23508	1.24582	1.23494	1.24328	29280	0	1
2024.04.23	16:00:00	1.24328	1.24583	1.24230	1.24506	23095	0	1
2024.04.23	20:00:00	1.24505	1.24522	1.24360	1.24496	3912	0	1
2024.04.24	00:00:00	1.24498	1.24643	1.24480	1.24581	6627	0	1
2024.04.24	04:00:00	1.24581	1.24592	1.24417	1.24436	5617	0	1
2024.04.24	08:00:00	1.24437	1.24442	1.24224	1.24386	8533	0	1
2024.04.24	12:00:00	1.24383	1.24551	1.24278	1.24320	17638	0	1
2024.04.24	16:00:00	1.24319	1.24582	1.24265	1.24532	10840	0	1
2024.04.24	20:00:00	1.24530	1.24693	1.24421	1.24586	3779	0	1
2024.04.25	00:00:00	1.24585	1.24685	1.24538	1.24667	6242	0	2
2024.04.25	04:00:00	1.24666	1.25055	1.24595	1.25002	7183	0	1
2024.04.25	08:00:00	1.25001	1.25227	1.24887	1.25076	11115	0	1
2024.04.25	12:00:00	1.25074	1.25268	1.24566	1.24893	28677	0	1
2024.04.25	16:00:00	1.24891	1.25228	1.24799	1.25092	15030	0	1
2024.04.25	20:00:00	1.25091	1.25211	1.25088	1.25116	6183	0	1
2024.04.26	00:00:00	1.25113	1.25125	1.24961	1.25011	6478	0	1
2024.04.26	04:00:00	1.25007	1.25155	1.24935	1.25109	9075	0	1
2024.04.26	08:00:00	1.25111	1.25405	1.24968	1.25116	15742	0	1
2024.04.26	12:00:00	1.25113	1.25400	1.24580	1.24617	22877	0	1
2024.04.26	16:00:00	1.24617	1.25032	1.24465	1.25020	11308	0	1
2024.04.26	20:00:00	1.25021	1.25037	1.24905	1.24930	3038	0	1
2024.04.28	20:00:00	1.24637	1.25007	1.24637	1.25001	1030	0	1
2024.04.29	00:00:00	1.25004	1.25279	1.24988	1.25262	8260	0	1
2024.04.29	04:00:00	1.25262	1.25482	1.25204	1.25225	16343	0	1
2024.04.29	08:00:00	1.25225	1.25400	1.25073	1.25299	18415	0	1
2024.04.29	12:00:00	1.25300	1.25491	1.25121	1.25479	17627	0	1
2024.04.29	16:00:00	1.25477	1.25694	1.25429	1.25629	10748	0	1
2024.04.29	20:00:00	1.25627	1.25643	1.25500	1.25610	4275	0	1
2024.04.30	00:00:00	1.25609	1.25637	1.25448	1.25484	6558	0	1
2024.04.30	04:00:00	1.25483	1.25491	1.25242	1.25322	8267	0	1
2024.04.30	08:00:00	1.25322	1.25544	1.25268	1.25419	12086	0	1
2024.04.30	12:00:00	1.25418	1.25486	1.25014	1.25196	27145	0	1
2024.04.30	16:00:00	1.25198	1.25289	1.24945	1.25032	13796	0	1
2024.04.30	20:00:00	1.25033	1.25073	1.24859	1.24917	6094	0	1
2024.05.01	00:00:00	1.24917	1.24918	1.24764	1.24825	5240	0	1
2024.05.01	04:00:00	1.24824	1.24826	1.24661	1.24679	5015	0	1
2024.05.01	08:00:00	1.24676	1.24980	1.24676	1.24851	8002	0	1
2024.05.01	12:00:00	1.24851	1.24986	1.24760	1.24921	16762	0	1
2024.05.01	16:00:00	1.24921	1.25500	1.24781	1.25463	24346	0	1
2024.05.01	20:00:00	1.25468	1.25493	1.24893	1.25329	16971	0	1
2024.05.02	00:00:00	1.25329	1.25400	1.25204	1.25372	9015	0	1
2024.05.02	04:00:00	1.25373	1.25434	1.25186	1.25224	12170	0	2
2024.05.02	08:00:00	1.25223	1.25442	1.25075	1.25117	16930	0	1
2024.05.02	12:00:00	1.25117	1.25322	1.24715	1.24845	25053	0	1
2024.05.02	16:00:00	1.24844	1.25385	1.24829	1.25380	17389	0	1
2024.05.02	20:00:00	1.25381	1.25402	1.25165	1.25383	6166	0	1
2024.05.03	00:00:00	1.25382	1.25568	1.25309	1.25503	10546	0	1
2024.05.03	04:00:00	1.25505	1.25546	1.25422	1.25439	6913	0	1
2024.05.03	08:00:00	1.25438	1.25669	1.25389	1.25581	12735	0	1
2024.05.03	12:00:00	1.25579	1.26342	1.25291	1.25455	39721	0	1
2024.05.03	16:00:00	1.25455	1.25617	1.25375	1.25515	16011	0	1
2024.05.03	20:00:00	1.25515	1.25550	1.25464	1.25469	3426	0	1
2024.05.05	20:00:00	1.25377	1.25514	1.25370	1.25484	604	0	1
2024.05.06	00:00:00	1.25484	1.25569	1.25362	1.25481	7448	0	3
2024.05.06	04:00:00	1.25481	1.25586	1.25421	1.25554	6905	0	4
2024.05.06	08:00:00	1.25553	1.25839	1.25553	1.25752	9494	0	1
2024.05.06	12:00:00	1.25750	1.25941	1.25727	1.25780	12523	0	1
2024.05.06	16:00:00	1.25779	1.25783	1.25581	1.25680	8123	0	1
2024.05.06	20:00:00	1.25679	1.25692	1.25570	1.25608	5116	0	1
2024.05.07	00:00:00	1.25608	1.25704	1.25511	1.25543	7790	0	1
2024.05.07	04:00:00	1.25541	1.25582	1.25354	1.25461	10784	0	1
2024.05.07	08:00:00	1.25463	1.25464	1.25291	1.25419	13402	0	1
2024.05.07	12:00:00	1.25420	1.25647	1.25400	1.25533	12516	0	1
2024.05.07	16:00:00	1.25533	1.25546	1.25005	1.25067	10455	0	1
2024.05.07	20:00:00	1.25066	1.25110	1.25017	1.25019	3795	0	1
2024.05.08	00:00:00	1.25022	1.25031	1.24841	1.24884	8121	0	1
2024.05.08	04:00:00	1.24883	1.24927	1.24835	1.24888	8080	0	1
2024.05.08	08:00:00	1.24887	1.24965	1.24677	1.24953	11938	0	1
2024.05.08	12:00:00	1.24953	1.25007	1.24729	1.24927	13846	0	1
2024.05.08	16:00:00	1.24926	1.25042	1.24865	1.24950	9139	0	1
2024.05.08	20:00:00	1.24950	1.25002	1.24866	1.24975	3573	0	1
2024.05.09	00:00:00	1.24977	1.24985	1.24873	1.24942	6216	0	1
2024.05.09	04:00:00	1.24943	1.25014	1.24775	1.24796	5779	0	1
2024.05.09	08:00:00	1.24796	1.24970	1.24699	1.24838	9342	0	1
2024.05.09	12:00:00	1.24848	1.25188	1.24460	1.25117	29575	0	1
2024.05.09	16:00:00	1.25116	1.25246	1.24997	1.25235	10977	0	1
2024.05.09	20:00:00	1.25235	1.25294	1.25092	1.25278	4114	0	1
2024.05.10	00:00:00	1.25280	1.25290	1.25123	1.25165	6783	0	1
2024.05.10	04:00:00	1.25166	1.25408	1.25100	1.25379	7718	0	1
2024.05.10	08:00:00	1.25381	1.25406	1.25242	1.25322	14278	0	1
2024.05.10	12:00:00	1.25323	1.25372	1.25033	1.25073	15174	0	1
2024.05.10	16:00:00	1.25072	1.25369	1.25024	1.25272	9016	0	1
2024.05.10	20:00:00	1.25272	1.25311	1.25224	1.25236	2363	0	1
2024.05.12	20:00:00	1.25154	1.25256	1.25122	1.25245	1237	0	1
2024.05.13	00:00:00	1.25248	1.25275	1.25181	1.25257	7178	0	1
2024.05.13	04:00:00	1.25255	1.25355	1.25237	1.25250	4740	0	1
2024.05.13	08:00:00	1.25250	1.25375	1.25174	1.25335	10137	0	1
2024.05.13	12:00:00	1.25334	1.25685	1.25323	1.25626	13574	0	1
2024.05.13	16:00:00	1.25626	1.25669	1.25467	1.25572	13165	0	1
2024.05.13	20:00:00	1.25573	1.25605	1.25514	1.25576	2921	0	1
2024.05.14	00:00:00	1.25576	1.25618	1.25524	1.25561	6446	0	1
2024.05.14	04:00:00	1.25561	1.25631	1.25466	1.25586	8343	0	1
2024.05.14	08:00:00	1.25585	1.25592	1.25091	1.25537	15095	0	1
2024.05.14	12:00:00	1.25537	1.25915	1.25199	1.25884	25157	0	1
2024.05.14	16:00:00	1.25883	1.25926	1.25793	1.25885	10504	0	1
2024.05.14	20:00:00	1.25885	1.25920	1.25783	1.25887	3241	0	1
2024.05.15	00:00:00	1.25886	1.25958	1.25797	1.25945	5907	0	1
2024.05.15	04:00:00	1.25945	1.26003	1.25867	1.25934	6293	0	1
2024.05.15	08:00:00	1.25933	1.26247	1.25914	1.26061	11681	0	1
2024.05.15	12:00:00	1.26061	1.26703	1.26029	1.26482	31818	0	1
2024.05.15	16:00:00	1.26483	1.26835	1.26468	1.26796	15149	0	1
2024.05.15	20:00:00	1.26795	1.26905	1.26759	1.26884	3658	0	1
2024.05.16	00:00:00	1.26886	1.27004	1.26830	1.26901	10849	0	1
2024.05.16	04:00:00	1.26902	1.26950	1.26741	1.26768	8189	0	1
2024.05.16	08:00:00	1.26769	1.26861	1.26632	1.26693	9940	0	1
2024.05.16	12:00:00	1.26692	1.26752	1.26433	1.26678	19449	0	1
2024.05.16	16:00:00	1.26678	1.26801	1.26661	1.26752	9895	0	1
2024.05.16	20:00:00	1.26752	1.26752	1.26670	1.26703	3844	0	1
2024.05.17	00:00:00	1.26705	1.26722	1.26518	1.26557	8276	0	1
2024.05.17	04:00:00	1.26557	1.26667	1.26541	1.26633	7252	0	1
2024.05.17	08:00:00	1.26633	1.26695	1.26447	1.26497	8660	0	1
2024.05.17	12:00:00	1.26499	1.26991	1.26453	1.26979	11680	0	1
2024.05.17	16:00:00	1.26979	1.27115	1.26932	1.27080	9712	0	1
2024.05.17	20:00:00	1.27080	1.27084	1.26991	1.27002	3280	0	1
2024.05.19	20:00:00	1.26902	1.27023	1.26869	1.27004	997	0	1
2024.05.20	00:00:00	1.27004	1.27083	1.26968	1.27041	8227	0	1
2024.05.20	04:00:00	1.27040	1.27108	1.26984	1.27003	7272	0	1
2024.05.20	08:00:00	1.27003	1.27068	1.26888	1.27020	10084	0	1
2024.05.20	12:00:00	1.27021	1.27119	1.26922	1.27075	15490	0	1
2024.05.20	16:00:00	1.27075	1.27252	1.27013	1.27114	8581	0	1
2024.05.20	20:00:00	1.27114	1.27116	1.27013	1.27085	4201	0	1
2024.05.21	00:00:00	1.27087	1.27110	1.26972	1.27047	7046	0	1
2024.05.21	04:00:00	1.27048	1.27182	1.27037	1.27102	5951	0	1
2024.05.21	08:00:00	1.27103	1.27237	1.27034	1.27163	9747	0	1
2024.05.21	12:00:00	1.27162	1.27267	1.26861	1.27222	19909	0	1
2024.05.21	16:00:00	1.27223	1.27230	1.27015	1.27115	10383	0	1
2024.05.21	20:00:00	1.27115	1.27157	1.27006	1.27105	3338	0	1
2024.05.22	00:00:00	1.27105	1.27226	1.27057	1.27167	8051	0	1
2024.05.22	04:00:00	1.27168	1.27609	1.27070	1.27564	11310	0	1
2024.05.22	08:00:00	1.27565	1.27578	1.27192	1.27233	12400	0	1
2024.05.22	12:00:00	1.27234	1.27474	1.26999	1.27248	17740	0	1
2024.05.22	16:00:00	1.27249	1.27501	1.27111	1.27142	15753	0	1
2024.05.22	20:00:00	1.27142	1.27210	1.27102	1.27203	5863	0	1
2024.05.23	00:00:00	1.27202	1.27257	1.27162	1.27243	9065	0	1
2024.05.23	04:00:00	1.27243	1.27315	1.27199	1.27255	8883	0	1
2024.05.23	08:00:00	1.27254	1.27383	1.27051	1.27245	16430	0	1
2024.05.23	12:00:00	1.27245	1.27464	1.26987	1.27114	27560	0	1
2024.05.23	16:00:00	1.27114	1.27226	1.26852	1.26863	18052	0	1
2024.05.23	20:00:00	1.26861	1.26990	1.26849	1.26957	5691	0	1
2024.05.24	00:00:00	1.26957	1.26975	1.26885	1.26904	7886	0	1
2024.05.24	04:00:00	1.26904	1.26979	1.26722	1.26937	9504	0	1
2024.05.24	08:00:00	1.26941	1.27252	1.26940	1.27221	14134	0	1
2024.05.24	12:00:00	1.27222	1.27385	1.27086	1.27378	18320	0	1
2024.05.24	16:00:00	1.27377	1.27507	1.27320	1.27369	12257	0	1
2024.05.24	20:00:00	1.27369	1.27400	1.27345	1.27361	2899	0	1
2024.05.26	20:00:00	1.27340	1.27433	1.27339	1.27413	836	0	1
2024.05.27	00:00:00	1.27411	1.27435	1.27298	1.27408	3822	0	1
2024.05.27	04:00:00	1.27409	1.27446	1.27359	1.27433	3652	0	1
2024.05.27	08:00:00	1.27432	1.27575	1.27339	1.27551	6475	0	1
2024.05.27	12:00:00	1.27550	1.27774	1.27434	1.27767	9359	0	1
2024.05.27	16:00:00	1.27767	1.27771	1.27670	1.27682	3422	0	1
2024.05.27	20:00:00	1.27681	1.27714	1.27667	1.27703	1854	0	1
2024.05.28	00:00:00	1.27704	1.27814	1.27677	1.27814	6473	0	1
2024.05.28	04:00:00	1.27813	1.27830	1.27688	1.27688	8068	0	1
2024.05.28	08:00:00	1.27686	1.27809	1.27621	1.27791	11280	0	1
2024.05.28	12:00:00	1.27790	1.28004	1.27720	1.27775	16535	0	1
2024.05.28	16:00:00	1.27775	1.27847	1.27540	1.27581	14109	0	1
2024.05.28	20:00:00	1.27582	1.27644	1.27556	1.27596	7153	0	1
2024.05.29	00:00:00	1.27596	1.27606	1.27500	1.27500	8204	0	1
2024.05.29	04:00:00	1.27494	1.27643	1.27468	1.27603	8692	0	1
2024.05.29	08:00:00	1.27604	1.27714	1.27444	1.27450	14241	0	1
2024.05.29	12:00:00	1.27449	1.27553	1.27109	1.27149	21750	0	1
2024.05.29	16:00:00	1.27149	1.27183	1.26995	1.27037	15179	0	1
2024.05.29	20:00:00	1.27035	1.27053	1.26966	1.26976	4836	0	1
2024.05.30	00:00:00	1.26975	1.27036	1.26904	1.26943	9225	0	1
2024.05.30	04:00:00	1.26944	1.26969	1.26809	1.26854	9821	0	1
2024.05.30	08:00:00	1.26853	1.27225	1.26853	1.27132	15526	0	1
2024.05.30	12:00:00	1.27132	1.27442	1.27053	1.27379	19957	0	1
2024.05.30	16:00:00	1.27380	1.27470	1.27331	1.27373	10723	0	1
2024.05.30	20:00:00	1.27373	1.27374	1.27262	1.27320	6223	0	1
2024.05.31	00:00:00	1.27319	1.27336	1.27150	1.27166	7746	0	1
2024.05.31	04:00:00	1.27164	1.27232	1.27127	1.27141	9882	0	1
2024.05.31	08:00:00	1.27139	1.27274	1.26999	1.27217	16621	0	1
2024.05.31	12:00:00	1.27216	1.27659	1.27064	1.27309	24841	0	1
2024.05.31	16:00:00	1.27309	1.27404	1.27176	1.27305	16467	0	1
2024.05.31	20:00:00	1.27309	1.27466	1.27289	1.27418	5406	0	1
2024.06.02	20:00:00	1.27349	1.27452	1.27300	1.27430	1940	0	2
2024.06.03	00:00:00	1.27430	1.27553	1.27400	1.27455	4060	0	1
2024.06.03	04:00:00	1.27455	1.27485	1.27309	1.27340	9507	0	4
2024.06.03	08:00:00	1.27341	1.27401	1.26941	1.27129	16577	0	1
2024.06.03	12:00:00	1.27128	1.27845	1.27128	1.27715	23883	0	1
2024.06.03	16:00:00	1.27714	1.27975	1.27710	1.27971	15921	0	1
2024.06.03	20:00:00	1.27967	1.28122	1.27963	1.28097	5500	0	1
2024.06.04	00:00:00	1.28097	1.28172	1.28036	1.28082	6936	0	1
2024.06.04	04:00:00	1.28081	1.28125	1.27938	1.27990	7008	0	1
2024.06.04	08:00:00	1.27991	1.28018	1.27428	1.27552	20778	0	1
2024.06.04	12:00:00	1.27552	1.27863	1.27456	1.27794	23833	0	1
2024.06.04	16:00:00	1.27794	1.27968	1.27780	1.27812	16474	0	1
2024.06.04	20:00:00	1.27812	1.27814	1.27631	1.27719	4634	0	1
2024.06.05	00:00:00	1.27716	1.27807	1.27680	1.27762	7215	0	1
2024.06.05	04:00:00	1.27763	1.27785	1.27646	1.27702	8386	0	1
2024.06.05	08:00:00	1.27700	1.27826	1.27671	1.27715	13350	0	1
2024.06.05	12:00:00	1.27713	1.27948	1.27552	1.27590	23958	0	1
2024.06.05	16:00:00	1.27591	1.27943	1.27572	1.27921	13782	0	1
2024.06.05	20:00:00	1.27923	1.27941	1.27821	1.27903	3208	0	1
