<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.30	20:00:00	1.34486	1.34493	1.34390	1.34440	1221	0	7
2025.09.30	21:00:00	1.34442	1.34442	1.34367	1.34416	965	0	64
2025.09.30	22:00:00	1.34394	1.34518	1.34384	1.34436	1355	0	7
2025.09.30	23:00:00	1.34439	1.34496	1.34415	1.34418	1248	0	7
2025.10.01	00:00:00	1.34417	1.34434	1.34355	1.34406	2068	0	7
2025.10.01	01:00:00	1.34405	1.34419	1.34341	1.34415	1613	0	7
2025.10.01	02:00:00	1.34418	1.34433	1.34345	1.34409	1648	0	7
2025.10.01	03:00:00	1.34412	1.34424	1.34353	1.34406	1363	0	7
2025.10.01	04:00:00	1.34405	1.34634	1.34405	1.34629	1626	0	7
2025.10.01	05:00:00	1.34633	1.34720	1.34548	1.34549	2333	0	7
2025.10.01	06:00:00	1.34552	1.34775	1.34549	1.34657	3532	0	7
2025.10.01	07:00:00	1.34656	1.34771	1.34533	1.34670	4768	0	7
2025.10.01	08:00:00	1.34673	1.34798	1.34662	1.34671	3551	0	7
2025.10.01	09:00:00	1.34670	1.34747	1.34620	1.34641	2919	0	7
2025.10.01	10:00:00	1.34639	1.34758	1.34572	1.34707	3074	0	7
2025.10.01	11:00:00	1.34703	1.34882	1.34703	1.34816	2527	0	7
2025.10.01	12:00:00	1.34817	1.35213	1.34691	1.35122	6403	0	7
2025.10.01	13:00:00	1.35123	1.35270	1.35063	1.35130	4736	0	7
2025.10.01	14:00:00	1.35142	1.35237	1.34924	1.35063	6178	0	7
2025.10.01	15:00:00	1.35062	1.35075	1.34705	1.34714	4227	0	7
2025.10.01	16:00:00	1.34707	1.34764	1.34649	1.34735	2652	0	7
2025.10.01	17:00:00	1.34737	1.34787	1.34709	1.34724	1651	0	7
2025.10.01	18:00:00	1.34723	1.34885	1.34682	1.34850	2319	0	7
2025.10.01	19:00:00	1.34852	1.34876	1.34782	1.34794	1508	0	7
2025.10.01	20:00:00	1.34795	1.34797	1.34712	1.34748	1257	0	7
2025.10.01	21:00:00	1.34744	1.34763	1.34673	1.34739	383	0	64
2025.10.01	22:00:00	1.34770	1.34811	1.34743	1.34790	1031	0	7
2025.10.01	23:00:00	1.34792	1.34830	1.34775	1.34776	914	0	7
2025.10.02	00:00:00	1.34775	1.34779	1.34686	1.34690	2029	0	7
2025.10.02	01:00:00	1.34692	1.34838	1.34671	1.34838	2165	0	7
2025.10.02	02:00:00	1.34839	1.34870	1.34789	1.34807	1475	0	7
2025.10.02	03:00:00	1.34808	1.34810	1.34754	1.34779	1275	0	7
2025.10.02	04:00:00	1.34780	1.34786	1.34732	1.34751	1197	0	7
2025.10.02	05:00:00	1.34750	1.34785	1.34683	1.34749	1637	0	7
2025.10.02	06:00:00	1.34755	1.34891	1.34729	1.34890	2930	0	7
2025.10.02	07:00:00	1.34892	1.35006	1.34873	1.34938	3376	0	7
2025.10.02	08:00:00	1.34942	1.35097	1.34910	1.35043	3131	0	7
2025.10.02	09:00:00	1.35042	1.35075	1.34966	1.34984	2842	0	7
2025.10.02	10:00:00	1.34981	1.34981	1.34794	1.34795	2465	0	7
2025.10.02	11:00:00	1.34796	1.34823	1.34701	1.34760	2957	0	7
2025.10.02	12:00:00	1.34759	1.34827	1.34634	1.34656	3132	0	7
2025.10.02	13:00:00	1.34658	1.34680	1.34259	1.34301	4458	0	7
2025.10.02	14:00:00	1.34300	1.34301	1.34113	1.34203	5256	0	7
2025.10.02	15:00:00	1.34200	1.34268	1.34006	1.34209	4233	0	7
2025.10.02	16:00:00	1.34200	1.34390	1.34195	1.34386	2335	0	7
2025.10.02	17:00:00	1.34388	1.34448	1.34354	1.34376	1621	0	7
2025.10.02	18:00:00	1.34372	1.34476	1.34358	1.34462	1670	0	7
2025.10.02	19:00:00	1.34464	1.34517	1.34423	1.34424	1396	0	7
2025.10.02	20:00:00	1.34423	1.34491	1.34376	1.34379	1279	0	7
2025.10.02	21:00:00	1.34327	1.34415	1.34272	1.34345	116	0	64
2025.10.02	22:00:00	1.34340	1.34539	1.34325	1.34408	906	0	7
2025.10.02	23:00:00	1.34404	1.34463	1.34402	1.34461	774	0	7
2025.10.03	00:00:00	1.34459	1.34459	1.34388	1.34442	1648	0	7
2025.10.03	01:00:00	1.34443	1.34502	1.34325	1.34449	2586	0	7
2025.10.03	02:00:00	1.34448	1.34456	1.34353	1.34393	1414	0	7
2025.10.03	03:00:00	1.34394	1.34449	1.34349	1.34441	1431	0	7
2025.10.03	04:00:00	1.34440	1.34458	1.34345	1.34350	1249	0	7
2025.10.03	05:00:00	1.34351	1.34365	1.34302	1.34315	1888	0	7
2025.10.03	06:00:00	1.34316	1.34435	1.34286	1.34337	2391	0	7
2025.10.03	07:00:00	1.34338	1.34608	1.34338	1.34597	2578	0	7
2025.10.03	08:00:00	1.34601	1.34665	1.34524	1.34577	3103	0	7
2025.10.03	09:00:00	1.34576	1.34578	1.34416	1.34536	2481	0	7
2025.10.03	10:00:00	1.34535	1.34559	1.34478	1.34516	1945	0	7
2025.10.03	11:00:00	1.34520	1.34549	1.34442	1.34487	2837	0	7
2025.10.03	12:00:00	1.34490	1.34593	1.34366	1.34577	3376	0	7
2025.10.03	13:00:00	1.34579	1.34686	1.34500	1.34621	4456	0	7
2025.10.03	14:00:00	1.34591	1.34774	1.34567	1.34718	5875	0	7
2025.10.03	15:00:00	1.34716	1.34844	1.34650	1.34790	3784	0	7
2025.10.03	16:00:00	1.34791	1.34842	1.34728	1.34772	1977	0	7
2025.10.03	17:00:00	1.34771	1.34821	1.34661	1.34703	2025	0	7
2025.10.03	18:00:00	1.34704	1.34804	1.34625	1.34796	1945	0	7
2025.10.03	19:00:00	1.34795	1.34837	1.34763	1.34827	1378	0	7
2025.10.03	20:00:00	1.34825	1.34858	1.34764	1.34787	890	0	7
2025.10.05	21:00:00	1.34296	1.34437	1.34291	1.34351	602	0	132
2025.10.05	22:00:00	1.34387	1.34410	1.34229	1.34347	2548	0	7
2025.10.05	23:00:00	1.34348	1.34389	1.34247	1.34318	3549	0	7
2025.10.06	00:00:00	1.34316	1.34399	1.34271	1.34397	2998	0	7
2025.10.06	01:00:00	1.34398	1.34504	1.34352	1.34492	2344	0	7
2025.10.06	02:00:00	1.34491	1.34571	1.34484	1.34543	1413	0	7
2025.10.06	03:00:00	1.34544	1.34576	1.34510	1.34515	1144	0	7
2025.10.06	04:00:00	1.34516	1.34542	1.34451	1.34466	1514	0	7
2025.10.06	05:00:00	1.34465	1.34524	1.34394	1.34430	1441	0	7
2025.10.06	06:00:00	1.34429	1.34482	1.34302	1.34410	3514	0	7
2025.10.06	07:00:00	1.34411	1.34640	1.34357	1.34429	4994	0	7
2025.10.06	08:00:00	1.34427	1.34447	1.34179	1.34357	4353	0	7
2025.10.06	09:00:00	1.34356	1.34386	1.34238	1.34368	3212	0	7
2025.10.06	10:00:00	1.34366	1.34374	1.34217	1.34218	2933	0	7
2025.10.06	11:00:00	1.34219	1.34314	1.34160	1.34245	3005	0	7
2025.10.06	12:00:00	1.34244	1.34398	1.34230	1.34372	4220	0	7
2025.10.06	13:00:00	1.34373	1.34644	1.34369	1.34608	4011	0	7
2025.10.06	14:00:00	1.34606	1.34841	1.34583	1.34792	4503	0	7
2025.10.06	15:00:00	1.34794	1.34836	1.34680	1.34744	3844	0	7
2025.10.06	16:00:00	1.34745	1.34763	1.34655	1.34749	1900	0	7
2025.10.06	17:00:00	1.34750	1.34834	1.34748	1.34833	1699	0	7
2025.10.06	18:00:00	1.34831	1.34863	1.34794	1.34818	1510	0	7
2025.10.06	19:00:00	1.34819	1.34893	1.34803	1.34811	1680	0	7
2025.10.06	20:00:00	1.34809	1.34863	1.34797	1.34846	1109	0	7
2025.10.06	21:00:00	1.34822	1.34822	1.34751	1.34774	209	0	64
2025.10.06	22:00:00	1.34766	1.34863	1.34746	1.34816	1085	0	7
2025.10.06	23:00:00	1.34818	1.34864	1.34797	1.34837	698	0	7
2025.10.07	00:00:00	1.34843	1.34843	1.34774	1.34822	1481	0	7
2025.10.07	01:00:00	1.34820	1.34820	1.34723	1.34737	1373	0	7
2025.10.07	02:00:00	1.34738	1.34794	1.34726	1.34757	932	0	7
2025.10.07	03:00:00	1.34756	1.34804	1.34740	1.34761	1163	0	7
2025.10.07	04:00:00	1.34753	1.34803	1.34672	1.34694	1402	0	7
2025.10.07	05:00:00	1.34693	1.34705	1.34539	1.34594	1889	0	7
2025.10.07	06:00:00	1.34596	1.34597	1.34442	1.34525	2983	0	7
2025.10.07	07:00:00	1.34526	1.34533	1.34290	1.34361	3466	0	7
2025.10.07	08:00:00	1.34360	1.34449	1.34323	1.34366	2724	0	7
2025.10.07	09:00:00	1.34367	1.34437	1.34324	1.34436	2501	0	7
2025.10.07	10:00:00	1.34437	1.34438	1.34238	1.34248	2698	0	7
2025.10.07	11:00:00	1.34250	1.34278	1.33915	1.34009	3146	0	7
2025.10.07	12:00:00	1.34007	1.34150	1.33934	1.34139	3799	0	7
2025.10.07	13:00:00	1.34137	1.34274	1.34093	1.34177	4336	0	7
2025.10.07	14:00:00	1.34176	1.34331	1.34139	1.34311	4223	0	7
2025.10.07	15:00:00	1.34310	1.34541	1.34307	1.34398	3981	0	7
2025.10.07	16:00:00	1.34397	1.34498	1.34384	1.34422	3047	0	7
2025.10.07	17:00:00	1.34424	1.34516	1.34395	1.34401	2161	0	7
2025.10.07	18:00:00	1.34402	1.34411	1.34286	1.34297	2602	0	7
2025.10.07	19:00:00	1.34296	1.34306	1.34153	1.34211	1746	0	7
2025.10.07	20:00:00	1.34209	1.34252	1.34180	1.34180	1102	0	7
2025.10.07	21:00:00	1.34259	1.34274	1.34179	1.34265	604	0	64
2025.10.07	22:00:00	1.34259	1.34281	1.34215	1.34250	1073	0	7
2025.10.07	23:00:00	1.34252	1.34260	1.34189	1.34200	1511	0	7
2025.10.08	00:00:00	1.34203	1.34210	1.34113	1.34152	1962	0	7
2025.10.08	01:00:00	1.34149	1.34149	1.33958	1.33970	3795	0	7
2025.10.08	02:00:00	1.33976	1.34025	1.33913	1.33967	2195	0	7
2025.10.08	03:00:00	1.33966	1.33995	1.33901	1.33990	1428	0	7
2025.10.08	04:00:00	1.33991	1.34004	1.33900	1.33934	1244	0	7
2025.10.08	05:00:00	1.33932	1.33932	1.33847	1.33911	1280	0	7
2025.10.08	06:00:00	1.33914	1.33972	1.33838	1.33962	3475	0	7
2025.10.08	07:00:00	1.33964	1.34174	1.33939	1.34170	3830	0	7
2025.10.08	08:00:00	1.34171	1.34256	1.34053	1.34083	3140	0	7
2025.10.08	09:00:00	1.34084	1.34133	1.34001	1.34028	3023	0	7
2025.10.08	10:00:00	1.34027	1.34271	1.34008	1.34121	2724	0	7
2025.10.08	11:00:00	1.34120	1.34160	1.34008	1.34068	2036	0	7
2025.10.08	12:00:00	1.34070	1.34211	1.34070	1.34189	2904	0	7
2025.10.08	13:00:00	1.34189	1.34302	1.34167	1.34244	3431	0	7
2025.10.08	14:00:00	1.34239	1.34382	1.34188	1.34206	3350	0	7
2025.10.08	15:00:00	1.34204	1.34228	1.33861	1.33886	3252	0	7
2025.10.08	16:00:00	1.33887	1.33903	1.33715	1.33871	2300	0	7
2025.10.08	17:00:00	1.33869	1.33872	1.33783	1.33808	1844	0	7
2025.10.08	18:00:00	1.33784	1.33892	1.33705	1.33891	2787	0	7
2025.10.08	19:00:00	1.33894	1.34001	1.33894	1.33993	1608	0	7
2025.10.08	20:00:00	1.33992	1.34056	1.33961	1.34024	1167	0	7
2025.10.08	21:00:00	1.34033	1.34043	1.33947	1.34005	574	0	64
2025.10.08	22:00:00	1.34005	1.34075	1.33976	1.34060	892	0	7
2025.10.08	23:00:00	1.34063	1.34063	1.33985	1.33999	1051	0	7
2025.10.09	00:00:00	1.33998	1.34127	1.33984	1.34095	1581	0	7
2025.10.09	01:00:00	1.34092	1.34188	1.34078	1.34095	2228	0	7
2025.10.09	02:00:00	1.34096	1.34185	1.34062	1.34156	1228	0	7
2025.10.09	03:00:00	1.34155	1.34181	1.34078	1.34143	1066	0	7
2025.10.09	04:00:00	1.34142	1.34155	1.34077	1.34121	836	0	7
2025.10.09	05:00:00	1.34122	1.34162	1.34048	1.34053	1183	0	7
2025.10.09	06:00:00	1.34050	1.34066	1.33575	1.33638	4010	0	7
2025.10.09	07:00:00	1.33647	1.33723	1.33495	1.33520	3645	0	7
2025.10.09	08:00:00	1.33522	1.33635	1.33424	1.33614	2977	0	7
2025.10.09	09:00:00	1.33612	1.33886	1.33584	1.33868	3529	0	7
2025.10.09	10:00:00	1.33869	1.33897	1.33683	1.33690	2702	0	7
2025.10.09	11:00:00	1.33692	1.33814	1.33579	1.33748	2390	0	7
2025.10.09	12:00:00	1.33750	1.33882	1.33682	1.33839	3753	0	7
2025.10.09	13:00:00	1.33840	1.33943	1.33556	1.33684	5215	0	7
2025.10.09	14:00:00	1.33684	1.33684	1.33258	1.33317	5571	0	7
2025.10.09	15:00:00	1.33319	1.33340	1.32908	1.33087	5193	0	7
2025.10.09	16:00:00	1.33087	1.33145	1.32903	1.32936	3650	0	7
2025.10.09	17:00:00	1.32935	1.33029	1.32878	1.32979	3225	0	7
2025.10.09	18:00:00	1.32980	1.32980	1.32791	1.32809	2382	0	7
2025.10.09	19:00:00	1.32808	1.32974	1.32808	1.32962	2345	0	7
2025.10.09	20:00:00	1.32958	1.33055	1.32942	1.32958	1255	0	7
2025.10.09	21:00:00	1.32964	1.33053	1.32913	1.33004	574	0	64
2025.10.09	22:00:00	1.33015	1.33060	1.32966	1.32999	685	0	7
2025.10.09	23:00:00	1.32998	1.33035	1.32926	1.33025	1233	0	7
2025.10.10	00:00:00	1.33022	1.33051	1.32957	1.33041	1775	0	7
2025.10.10	01:00:00	1.33042	1.33080	1.32996	1.33016	2033	0	7
2025.10.10	02:00:00	1.33015	1.33105	1.33003	1.33079	1245	0	7
2025.10.10	03:00:00	1.33080	1.33136	1.33060	1.33115	1161	0	7
2025.10.10	04:00:00	1.33116	1.33128	1.33049	1.33084	1109	0	7
2025.10.10	05:00:00	1.33083	1.33142	1.33061	1.33065	1551	0	7
2025.10.10	06:00:00	1.33055	1.33108	1.32879	1.32958	3748	0	7
2025.10.10	07:00:00	1.32957	1.33060	1.32791	1.33027	3982	0	7
2025.10.10	08:00:00	1.33019	1.33123	1.32973	1.33077	3345	0	7
2025.10.10	09:00:00	1.33078	1.33087	1.32869	1.32905	2855	0	7
2025.10.10	10:00:00	1.32907	1.32984	1.32613	1.32615	3211	0	7
2025.10.10	11:00:00	1.32618	1.32777	1.32610	1.32716	2708	0	7
2025.10.10	12:00:00	1.32717	1.32874	1.32715	1.32791	2853	0	7
2025.10.10	13:00:00	1.32792	1.32815	1.32680	1.32753	3250	0	7
2025.10.10	14:00:00	1.32765	1.33087	1.32719	1.33020	4448	0	7
2025.10.10	15:00:00	1.33018	1.33701	1.33006	1.33420	7847	0	7
2025.10.10	16:00:00	1.33410	1.33572	1.33378	1.33446	5546	0	7
2025.10.10	17:00:00	1.33447	1.33467	1.33311	1.33445	3554	0	7
2025.10.10	18:00:00	1.33448	1.33531	1.33422	1.33460	2842	0	7
2025.10.10	19:00:00	1.33459	1.33546	1.33414	1.33496	2447	0	7
2025.10.10	20:00:00	1.33497	1.33545	1.33344	1.33517	2781	0	7
2025.10.12	21:00:00	1.33419	1.33437	1.33243	1.33310	576	0	132
2025.10.12	22:00:00	1.33349	1.33541	1.33349	1.33419	2572	0	7
2025.10.12	23:00:00	1.33420	1.33476	1.33347	1.33353	2193	0	7
2025.10.13	00:00:00	1.33348	1.33504	1.33348	1.33504	2658	0	7
2025.10.13	01:00:00	1.33508	1.33567	1.33439	1.33544	2666	0	7
2025.10.13	02:00:00	1.33543	1.33628	1.33497	1.33517	1768	0	7
2025.10.13	03:00:00	1.33516	1.33546	1.33477	1.33531	1536	0	7
2025.10.13	04:00:00	1.33530	1.33597	1.33517	1.33563	1046	0	7
2025.10.13	05:00:00	1.33562	1.33610	1.33468	1.33478	1822	0	7
2025.10.13	06:00:00	1.33479	1.33659	1.33457	1.33483	3435	0	7
2025.10.13	07:00:00	1.33491	1.33497	1.33294	1.33345	4415	0	7
2025.10.13	08:00:00	1.33346	1.33387	1.33145	1.33256	3713	0	7
2025.10.13	09:00:00	1.33257	1.33430	1.33242	1.33367	2611	0	7
2025.10.13	10:00:00	1.33368	1.33427	1.33281	1.33363	2699	0	7
2025.10.13	11:00:00	1.33358	1.33522	1.33269	1.33306	3332	0	7
2025.10.13	12:00:00	1.33308	1.33394	1.33246	1.33330	3155	0	7
2025.10.13	13:00:00	1.33329	1.33381	1.33247	1.33325	4105	0	7
2025.10.13	14:00:00	1.33327	1.33328	1.33190	1.33262	3950	0	7
2025.10.13	15:00:00	1.33266	1.33348	1.33234	1.33280	2573	0	7
2025.10.13	16:00:00	1.33282	1.33368	1.33254	1.33294	2516	0	7
2025.10.13	17:00:00	1.33298	1.33340	1.33260	1.33319	1469	0	7
2025.10.13	18:00:00	1.33318	1.33397	1.33304	1.33333	1571	0	7
2025.10.13	19:00:00	1.33336	1.33388	1.33299	1.33303	1524	0	7
2025.10.13	20:00:00	1.33302	1.33344	1.33295	1.33319	1282	0	7
2025.10.13	21:00:00	1.33303	1.33342	1.33303	1.33323	497	0	64
2025.10.13	22:00:00	1.33320	1.33370	1.33288	1.33305	779	0	7
2025.10.13	23:00:00	1.33306	1.33344	1.33263	1.33320	1152	0	7
2025.10.14	00:00:00	1.33313	1.33380	1.33249	1.33358	2369	0	7
2025.10.14	01:00:00	1.33359	1.33469	1.33349	1.33430	2258	0	7
2025.10.14	02:00:00	1.33432	1.33454	1.33388	1.33430	1491	0	7
2025.10.14	03:00:00	1.33428	1.33498	1.33392	1.33447	2087	0	7
2025.10.14	04:00:00	1.33445	1.33521	1.33428	1.33518	2858	0	7
2025.10.14	05:00:00	1.33517	1.33518	1.33395	1.33396	3214	0	7
2025.10.14	06:00:00	1.33385	1.33405	1.32746	1.32797	5444	0	7
2025.10.14	07:00:00	1.32798	1.32829	1.32520	1.32566	5434	0	7
2025.10.14	08:00:00	1.32564	1.32838	1.32529	1.32836	4026	0	7
2025.10.14	09:00:00	1.32836	1.32837	1.32634	1.32674	3658	0	7
2025.10.14	10:00:00	1.32675	1.32714	1.32582	1.32642	4055	0	7
2025.10.14	11:00:00	1.32646	1.32755	1.32608	1.32684	3201	0	7
2025.10.14	12:00:00	1.32685	1.32725	1.32480	1.32609	4452	0	7
2025.10.14	13:00:00	1.32608	1.32954	1.32602	1.32816	5761	0	7
2025.10.14	14:00:00	1.32818	1.33028	1.32794	1.32964	5044	0	7
2025.10.14	15:00:00	1.32965	1.33186	1.32880	1.33176	4781	0	7
2025.10.14	16:00:00	1.33184	1.33292	1.33064	1.33172	4009	0	7
2025.10.14	17:00:00	1.33173	1.33295	1.33118	1.33275	3014	0	7
2025.10.14	18:00:00	1.33274	1.33314	1.33197	1.33272	2467	0	7
2025.10.14	19:00:00	1.33271	1.33318	1.33217	1.33253	2863	0	7
2025.10.14	20:00:00	1.33250	1.33268	1.33134	1.33173	1144	0	7
2025.10.14	21:00:00	1.33197	1.33197	1.33134	1.33164	404	0	64
2025.10.14	22:00:00	1.33149	1.33227	1.33140	1.33188	898	0	7
2025.10.14	23:00:00	1.33189	1.33244	1.33164	1.33216	986	0	7
2025.10.15	00:00:00	1.33215	1.33306	1.33194	1.33282	2473	0	7
2025.10.15	01:00:00	1.33283	1.33403	1.33248	1.33392	2608	0	7
2025.10.15	02:00:00	1.33393	1.33508	1.33391	1.33489	2096	0	7
2025.10.15	03:00:00	1.33489	1.33534	1.33474	1.33504	1425	0	7
2025.10.15	04:00:00	1.33507	1.33536	1.33443	1.33481	1409	0	7
2025.10.15	05:00:00	1.33480	1.33583	1.33460	1.33522	1729	0	7
2025.10.15	06:00:00	1.33520	1.33731	1.33499	1.33618	4118	0	7
2025.10.15	07:00:00	1.33624	1.33634	1.33414	1.33492	4464	0	7
2025.10.15	08:00:00	1.33490	1.33550	1.33409	1.33451	3976	0	7
2025.10.15	09:00:00	1.33452	1.33570	1.33355	1.33500	3682	0	7
2025.10.15	10:00:00	1.33501	1.33653	1.33460	1.33641	2934	0	7
2025.10.15	11:00:00	1.33642	1.33663	1.33494	1.33512	2609	0	7
2025.10.15	12:00:00	1.33514	1.33557	1.33408	1.33454	4285	0	7
2025.10.15	13:00:00	1.33449	1.33523	1.33344	1.33491	5562	0	7
2025.10.15	14:00:00	1.33494	1.33664	1.33460	1.33648	4045	0	7
2025.10.15	15:00:00	1.33646	1.34028	1.33616	1.33932	4801	0	7
2025.10.15	16:00:00	1.33934	1.33942	1.33839	1.33903	3907	0	7
2025.10.15	17:00:00	1.33902	1.33902	1.33708	1.33763	3947	0	7
2025.10.15	18:00:00	1.33764	1.33864	1.33698	1.33823	2509	0	7
2025.10.15	19:00:00	1.33824	1.33929	1.33824	1.33926	2030	0	7
2025.10.15	20:00:00	1.33925	1.34071	1.33913	1.34004	1649	0	7
2025.10.15	21:00:00	1.33933	1.34000	1.33892	1.33928	692	0	63
2025.10.15	22:00:00	1.33921	1.34076	1.33921	1.34027	912	0	7
2025.10.15	23:00:00	1.34028	1.34044	1.34001	1.34028	937	0	7
2025.10.16	00:00:00	1.34024	1.34279	1.33992	1.34215	2519	0	7
2025.10.16	01:00:00	1.34214	1.34417	1.34210	1.34356	2597	0	7
2025.10.16	02:00:00	1.34358	1.34395	1.34280	1.34307	1870	0	7
2025.10.16	03:00:00	1.34306	1.34318	1.34216	1.34218	1342	0	7
2025.10.16	04:00:00	1.34217	1.34226	1.34120	1.34138	882	0	7
2025.10.16	05:00:00	1.34137	1.34207	1.34110	1.34161	1886	0	7
2025.10.16	06:00:00	1.34175	1.34224	1.34036	1.34104	3742	0	7
2025.10.16	07:00:00	1.34098	1.34274	1.34078	1.34261	4436	0	7
2025.10.16	08:00:00	1.34262	1.34428	1.34231	1.34376	3374	0	7
2025.10.16	09:00:00	1.34378	1.34408	1.34320	1.34356	2657	0	7
2025.10.16	10:00:00	1.34358	1.34478	1.34295	1.34334	3035	0	7
2025.10.16	11:00:00	1.34335	1.34449	1.34212	1.34400	3170	0	7
2025.10.16	12:00:00	1.34402	1.34486	1.34225	1.34474	3823	0	7
2025.10.16	13:00:00	1.34475	1.34540	1.34200	1.34203	4820	0	7
2025.10.16	14:00:00	1.34206	1.34356	1.34113	1.34333	4765	0	7
2025.10.16	15:00:00	1.34336	1.34359	1.34174	1.34225	4421	0	7
2025.10.16	16:00:00	1.34218	1.34329	1.34141	1.34266	5333	0	7
2025.10.16	17:00:00	1.34264	1.34474	1.34254	1.34377	4306	0	7
2025.10.16	18:00:00	1.34374	1.34379	1.34191	1.34346	3780	0	7
2025.10.16	19:00:00	1.34348	1.34378	1.34293	1.34335	3149	0	7
2025.10.16	20:00:00	1.34332	1.34366	1.34302	1.34322	1819	0	7
2025.10.16	21:00:00	1.34323	1.34360	1.34264	1.34286	657	0	63
2025.10.16	22:00:00	1.34302	1.34444	1.34295	1.34366	1103	0	7
2025.10.16	23:00:00	1.34364	1.34450	1.34350	1.34434	993	0	7
2025.10.17	00:00:00	1.34436	1.34516	1.34393	1.34468	2373	0	7
2025.10.17	01:00:00	1.34465	1.34510	1.34375	1.34380	2829	0	7
2025.10.17	02:00:00	1.34380	1.34484	1.34305	1.34438	1562	0	7
2025.10.17	03:00:00	1.34436	1.34505	1.34434	1.34480	1405	0	7
2025.10.17	04:00:00	1.34484	1.34534	1.34456	1.34516	1450	0	7
2025.10.17	05:00:00	1.34518	1.34707	1.34512	1.34686	1757	0	7
2025.10.17	06:00:00	1.34688	1.34710	1.34496	1.34548	4173	0	7
2025.10.17	07:00:00	1.34547	1.34575	1.34240	1.34318	5598	0	7
2025.10.17	08:00:00	1.34320	1.34370	1.34105	1.34235	3963	0	7
2025.10.17	09:00:00	1.34237	1.34392	1.34229	1.34352	3200	0	7
2025.10.17	10:00:00	1.34351	1.34410	1.34272	1.34340	3090	0	7
2025.10.17	11:00:00	1.34343	1.34428	1.34299	1.34345	3855	0	7
2025.10.17	12:00:00	1.34346	1.34354	1.34080	1.34120	4415	0	7
2025.10.17	13:00:00	1.34118	1.34220	1.34012	1.34034	4996	0	7
2025.10.17	14:00:00	1.34036	1.34092	1.33907	1.33914	5516	0	7
2025.10.17	15:00:00	1.33916	1.34218	1.33905	1.34217	4335	0	7
2025.10.17	16:00:00	1.34214	1.34306	1.34125	1.34168	3856	0	7
2025.10.17	17:00:00	1.34164	1.34246	1.34102	1.34159	3372	0	7
2025.10.17	18:00:00	1.34160	1.34385	1.34130	1.34334	3227	0	7
2025.10.17	19:00:00	1.34335	1.34374	1.34283	1.34367	2164	0	7
2025.10.17	20:00:00	1.34370	1.34374	1.34201	1.34250	1955	0	7
2025.10.19	21:00:00	1.34229	1.34267	1.34135	1.34182	186	0	91
2025.10.19	22:00:00	1.34191	1.34293	1.34183	1.34276	1098	0	7
2025.10.19	23:00:00	1.34272	1.34304	1.34239	1.34248	904	0	7
2025.10.20	00:00:00	1.34246	1.34344	1.34214	1.34337	1675	0	7
2025.10.20	01:00:00	1.34336	1.34368	1.34268	1.34320	1789	0	7
2025.10.20	02:00:00	1.34321	1.34428	1.34319	1.34354	1167	0	7
2025.10.20	03:00:00	1.34352	1.34406	1.34336	1.34398	786	0	7
2025.10.20	04:00:00	1.34396	1.34426	1.34348	1.34354	935	0	7
2025.10.20	05:00:00	1.34354	1.34406	1.34319	1.34401	1145	0	7
2025.10.20	06:00:00	1.34400	1.34400	1.34148	1.34166	3667	0	7
2025.10.20	07:00:00	1.34165	1.34277	1.34052	1.34154	3800	0	7
2025.10.20	08:00:00	1.34156	1.34280	1.34108	1.34274	3360	0	7
2025.10.20	09:00:00	1.34276	1.34384	1.34244	1.34278	3354	0	7
2025.10.20	10:00:00	1.34276	1.34320	1.34092	1.34100	2676	0	7
2025.10.20	11:00:00	1.34093	1.34130	1.33995	1.34114	2989	0	7
2025.10.20	12:00:00	1.34118	1.34294	1.34092	1.34253	3872	0	7
2025.10.20	13:00:00	1.34256	1.34263	1.34017	1.34040	4421	0	7
2025.10.20	14:00:00	1.34042	1.34245	1.34016	1.34158	3810	0	7
2025.10.20	15:00:00	1.34159	1.34269	1.34103	1.34191	3916	0	7
2025.10.20	16:00:00	1.34192	1.34230	1.34109	1.34156	2907	0	7
2025.10.20	17:00:00	1.34154	1.34159	1.34013	1.34013	2343	0	7
2025.10.20	18:00:00	1.34013	1.34110	1.33996	1.34089	2290	0	7
2025.10.20	19:00:00	1.34090	1.34126	1.34041	1.34056	2126	0	7
2025.10.20	20:00:00	1.34057	1.34104	1.34028	1.34041	1200	0	7
2025.10.20	21:00:00	1.34000	1.34083	1.33994	1.34048	651	0	74
2025.10.20	22:00:00	1.34051	1.34084	1.34029	1.34034	1019	0	7
2025.10.20	23:00:00	1.34035	1.34048	1.34020	1.34040	1011	0	7
2025.10.21	00:00:00	1.34033	1.34158	1.34022	1.34138	1891	0	7
2025.10.21	01:00:00	1.34136	1.34136	1.33983	1.33998	2007	0	7
2025.10.21	02:00:00	1.34002	1.34002	1.33901	1.33924	1850	0	7
2025.10.21	03:00:00	1.33925	1.33936	1.33891	1.33926	1245	0	7
2025.10.21	04:00:00	1.33924	1.33934	1.33869	1.33914	1581	0	7
2025.10.21	05:00:00	1.33913	1.33932	1.33732	1.33747	2259	0	7
2025.10.21	06:00:00	1.33748	1.33921	1.33718	1.33896	3135	0	7
2025.10.21	07:00:00	1.33894	1.33970	1.33793	1.33926	4337	0	7
2025.10.21	08:00:00	1.33928	1.33928	1.33734	1.33794	4497	0	7
